id_statoedificioentita;id_statoedificio;id_catastro;id_situazione;entita;data_limite;mensile;m2;prezzo_vendita;tmstmp;ordine;sigillato;note;chiave;chiaveoccupante;tipoentita;codiceallarme;inquilino;richiestauscita;m2t
301;119;25883;5;VIVIENDA;2016-03-22 00:00:00.000;400;34;NULL;0x0000000001544DFA;0;0;NULL;0;0;NULL;NULL;NULL;0;0
302;119;25883;5;VIVIENDA;2018-02-19 00:00:00.000;451,4;34;NULL;0x0000000001544DFB;0;0;NULL;0;0;NULL;NULL;NULL;0;0
303;119;25883;5;VIVIENDA;2016-02-01 00:00:00.000;515,77;34;NULL;0x0000000001544DFC;0;0;NULL;0;0;NULL;NULL;NULL;0;0
304;8;25376;2;BJ INT;NULL;NULL;0;NULL;0x0000000001544DFD;2;0;NULL;0;0;NULL;NULL;NULL;0;0
305;8;25376;2;BJ ESTUDIO;NULL;NULL;0;NULL;0x0000000001544DFE;3;0;NULL;0;0;NULL;NULL;NULL;0;0
306;8;25376;2;LOCAL;NULL;NULL;0;NULL;0x0000000001544DFF;1;0;NULL;0;0;NULL;NULL;NULL;0;0
307;8;25376;2;PPAL 1;NULL;NULL;0;NULL;0x0000000001544E01;4;0;NULL;0;0;NULL;NULL;NULL;0;0
308;8;25376;2;PPAL 2;NULL;NULL;0;NULL;0x0000000001544E02;5;0;NULL;0;0;NULL;NULL;NULL;0;0
309;8;25376;2;1-1;NULL;NULL;0;NULL;0x0000000001544E03;5;0;NULL;0;0;NULL;NULL;NULL;0;0
310;8;25376;2;1-2;NULL;NULL;0;NULL;0x0000000001544E04;8;0;NULL;0;0;NULL;NULL;NULL;0;0
311;8;25376;2;2-1;NULL;NULL;0;NULL;0x0000000001544E05;7;0;NULL;0;0;NULL;NULL;NULL;0;0
312;8;25376;2;2-2;NULL;NULL;0;NULL;0x0000000001544E06;9;0;NULL;0;0;NULL;NULL;NULL;0;0
313;8;25376;2;3-1;NULL;NULL;0;NULL;0x0000000001544E07;10;0;NULL;0;0;NULL;NULL;NULL;0;0
314;8;25376;2;3-2;NULL;NULL;0;NULL;0x0000000001544E08;11;0;NULL;0;0;NULL;NULL;NULL;0;0
315;8;25376;2;4-1;NULL;NULL;0;NULL;0x0000000001544E09;12;0;NULL;0;0;NULL;NULL;NULL;0;0
316;8;25376;2;4-2;NULL;NULL;0;NULL;0x0000000001544E0A;13;0;NULL;0;0;NULL;NULL;NULL;0;0
317;8;25376;2;5-1;NULL;NULL;0;NULL;0x0000000001544E0B;14;0;NULL;0;0;NULL;NULL;NULL;0;0
318;8;25376;2;5-2;NULL;NULL;0;NULL;0x0000000001544E0C;15;0;NULL;0;0;NULL;NULL;NULL;0;0
322;136;6498;2;LOCAL;NULL;NULL;82;NULL;0x0000000001544E0D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
323;136;6498;2;LOCAL;NULL;NULL;219;NULL;0x0000000001544E0E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
324;136;6498;5;VIVIENDA;2016-01-13 00:00:00.000;600;73;NULL;0x0000000001544E0F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
325;136;6498;5;VIVIENDA;2017-06-13 00:00:00.000;650;73;NULL;0x0000000001544E10;0;0;NULL;0;0;NULL;NULL;NULL;0;0
326;136;6498;5;VIVIENDA;2017-05-29 00:00:00.000;600;73;NULL;0x0000000001544E11;0;0;NULL;0;0;NULL;NULL;NULL;0;0
327;136;6498;4;VIVIENDA;NULL;632;73;NULL;0x0000000001544E12;0;0;NULL;0;0;NULL;NULL;NULL;0;0
328;136;6498;5;VIVIENDA;2018-09-15 00:00:00.000;650;73;NULL;0x0000000001544E13;0;0;NULL;0;0;NULL;NULL;NULL;0;0
329;136;6498;4;VIVIENDA;NULL;276;73;NULL;0x0000000001544E14;0;0;NULL;0;0;NULL;NULL;NULL;0;0
330;136;6498;5;VIVIENDA;2017-09-25 00:00:00.000;702;73;NULL;0x0000000001544E15;0;0;NULL;0;0;NULL;NULL;NULL;0;0
331;136;6498;4;VIVIENDA;NULL;283;73;NULL;0x0000000001544E16;0;0;NULL;0;0;NULL;NULL;NULL;0;0
332;136;6498;5;VIVIENDA;2017-05-26 00:00:00.000;600;73;NULL;0x0000000001544E17;0;0;NULL;0;0;NULL;NULL;NULL;0;0
333;136;6498;5;VIVIENDA;2017-02-05 00:00:00.000;650;73;NULL;0x0000000001544E18;0;0;NULL;0;0;NULL;NULL;NULL;0;0
334;136;6498;5;VIVIENDA;2015-11-30 00:00:00.000;581;73;NULL;0x0000000001544E19;0;0;NULL;0;0;NULL;NULL;NULL;0;0
335;136;6498;5;VIVIENDA;2016-03-31 00:00:00.000;500;73;NULL;0x0000000001544E1A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
336;140;20223;2;COMERCIO;NULL;NULL;292;NULL;0x0000000001544E1B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
337;140;20223;2;COMERCIO;NULL;NULL;121;NULL;0x0000000001544E1C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
338;140;20223;2;COMERCIO;NULL;NULL;67;NULL;0x0000000001544E1D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
339;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E1E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
340;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E1F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
341;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E20;0;0;NULL;0;0;NULL;NULL;NULL;0;0
342;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E21;0;0;NULL;0;0;NULL;NULL;NULL;0;0
343;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E22;0;0;NULL;0;0;NULL;NULL;NULL;0;0
344;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E23;0;0;NULL;0;0;NULL;NULL;NULL;0;0
345;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E24;0;0;NULL;0;0;NULL;NULL;NULL;0;0
346;140;20223;2;OFICINA;NULL;NULL;34;NULL;0x0000000001544E25;0;0;NULL;0;0;NULL;NULL;NULL;0;0
347;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E26;0;0;NULL;0;0;NULL;NULL;NULL;0;0
348;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E27;0;0;NULL;0;0;NULL;NULL;NULL;0;0
349;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E28;0;0;NULL;0;0;NULL;NULL;NULL;0;0
350;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E29;0;0;NULL;0;0;NULL;NULL;NULL;0;0
351;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E2A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
352;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E2B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
353;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E2C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
354;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E2D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
355;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E2E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
356;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E2F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
357;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E30;0;0;NULL;0;0;NULL;NULL;NULL;0;0
358;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E31;0;0;NULL;0;0;NULL;NULL;NULL;0;0
359;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E32;0;0;NULL;0;0;NULL;NULL;NULL;0;0
360;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E33;0;0;NULL;0;0;NULL;NULL;NULL;0;0
361;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E34;0;0;NULL;0;0;NULL;NULL;NULL;0;0
362;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E35;0;0;NULL;0;0;NULL;NULL;NULL;0;0
363;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E36;0;0;NULL;0;0;NULL;NULL;NULL;0;0
364;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E37;0;0;NULL;0;0;NULL;NULL;NULL;0;0
365;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E38;0;0;NULL;0;0;NULL;NULL;NULL;0;0
366;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E39;0;0;NULL;0;0;NULL;NULL;NULL;0;0
367;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E3A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
368;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E3B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
369;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E3C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
370;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E3D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
371;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E3E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
372;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E3F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
373;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E40;0;0;NULL;0;0;NULL;NULL;NULL;0;0
374;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E41;0;0;NULL;0;0;NULL;NULL;NULL;0;0
375;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E42;0;0;NULL;0;0;NULL;NULL;NULL;0;0
376;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E43;0;0;NULL;0;0;NULL;NULL;NULL;0;0
377;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E44;0;0;NULL;0;0;NULL;NULL;NULL;0;0
378;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E45;0;0;NULL;0;0;NULL;NULL;NULL;0;0
379;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E46;0;0;NULL;0;0;NULL;NULL;NULL;0;0
380;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E47;0;0;NULL;0;0;NULL;NULL;NULL;0;0
381;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E48;0;0;NULL;0;0;NULL;NULL;NULL;0;0
382;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E49;0;0;NULL;0;0;NULL;NULL;NULL;0;0
383;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E4A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
384;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E4B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
385;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E4C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
386;140;20223;2;OFICINA;NULL;NULL;27;NULL;0x0000000001544E4D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
387;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E4E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
388;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E4F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
389;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E50;0;0;NULL;0;0;NULL;NULL;NULL;0;0
390;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E51;0;0;NULL;0;0;NULL;NULL;NULL;0;0
391;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E52;0;0;NULL;0;0;NULL;NULL;NULL;0;0
392;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E53;0;0;NULL;0;0;NULL;NULL;NULL;0;0
393;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E54;0;0;NULL;0;0;NULL;NULL;NULL;0;0
394;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E55;0;0;NULL;0;0;NULL;NULL;NULL;0;0
395;140;20223;2;OFICINA;NULL;NULL;24;NULL;0x0000000001544E56;0;0;NULL;0;0;NULL;NULL;NULL;0;0
396;140;20223;2;ALMACEN;NULL;NULL;250;NULL;0x0000000001544E57;0;0;NULL;0;0;NULL;NULL;NULL;0;0
397;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E58;0;0;NULL;0;0;NULL;NULL;NULL;0;0
398;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E59;0;0;NULL;0;0;NULL;NULL;NULL;0;0
399;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E5A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
400;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E5B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
401;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E5C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
402;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E5D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
403;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E5E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
404;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E5F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
405;137;25221;2;COMERCIO;NULL;NULL;50;NULL;0x0000000001544E60;0;0;NULL;0;0;NULL;NULL;NULL;0;0
406;137;25221;2;COMERCIO;NULL;NULL;30;NULL;0x0000000001544E61;0;0;NULL;0;0;NULL;NULL;NULL;0;0
407;137;25221;2;COMERCIO;NULL;NULL;42;NULL;0x0000000001544E62;0;0;NULL;0;0;NULL;NULL;NULL;0;0
408;137;25221;2;APARCAMIENTO;NULL;NULL;507;NULL;0x0000000001544E63;0;0;NULL;0;0;NULL;NULL;NULL;0;0
409;137;25221;2;APARCAMIENTO;NULL;NULL;395;NULL;0x0000000001544E64;0;0;NULL;0;0;NULL;NULL;NULL;0;0
410;137;25221;2;COMERCIO;NULL;NULL;43;NULL;0x0000000001544E65;0;0;NULL;0;0;NULL;NULL;NULL;0;0
411;137;25221;2;COMERCIO;NULL;NULL;33;NULL;0x0000000001544E66;0;0;NULL;0;0;NULL;NULL;NULL;0;0
412;141;13589;2;OFICINA;NULL;NULL;40;NULL;0x0000000001544E67;0;0;NULL;0;0;NULL;NULL;NULL;0;0
413;141;13589;5;OFICINA;2015-12-31 00:00:00.000;202,07;0;NULL;0x0000000001544E68;0;0;NULL;0;0;NULL;NULL;NULL;0;0
414;141;13589;2;OFICINA;NULL;NULL;11;NULL;0x0000000001544E69;0;0;NULL;0;0;NULL;NULL;NULL;0;0
415;141;13589;5;OFICINA;2015-12-31 00:00:00.000;217,8;0;NULL;0x0000000001544E6A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
416;141;13589;2;OFICINA;NULL;NULL;0;NULL;0x0000000001544E6B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
417;141;13589;2;OFICINA;NULL;NULL;33;NULL;0x0000000001544E6C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
418;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E6D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
419;141;13589;2;OFICINA;NULL;NULL;30;NULL;0x0000000001544E6E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
420;141;13589;5;OFICINA;2015-12-31 00:00:00.000;200;25;NULL;0x0000000001544E6F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
421;141;13589;5;OFICINA;2015-12-31 00:00:00.000;193,6;17;NULL;0x0000000001544E70;0;0;NULL;0;0;NULL;NULL;NULL;0;0
422;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E71;0;0;NULL;0;0;NULL;NULL;NULL;0;0
423;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E72;0;0;NULL;0;0;NULL;NULL;NULL;0;0
424;141;13589;2;OFICINA;NULL;NULL;30;NULL;0x0000000001544E73;0;0;NULL;0;0;NULL;NULL;NULL;0;0
425;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E74;0;0;NULL;0;0;NULL;NULL;NULL;0;0
426;141;13589;5;OFICINA;2015-12-31 00:00:00.000;193,6;17;NULL;0x0000000001544E75;0;0;NULL;0;0;NULL;NULL;NULL;0;0
427;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E76;0;0;NULL;0;0;NULL;NULL;NULL;0;0
428;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E77;0;0;NULL;0;0;NULL;NULL;NULL;0;0
429;141;13589;2;OFICINA;NULL;NULL;30;NULL;0x0000000001544E78;0;0;NULL;0;0;NULL;NULL;NULL;0;0
430;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E79;0;0;NULL;0;0;NULL;NULL;NULL;0;0
431;141;13589;2;OFICINA;NULL;NULL;17;NULL;0x0000000001544E7A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
432;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E7B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
433;141;13589;5;OFICINA;2015-12-31 00:00:00.000;245,59;25;NULL;0x0000000001544E7C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
434;141;13589;5;OFICINA;2015-12-31 00:00:00.000;292,8;30;NULL;0x0000000001544E7D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
435;141;13589;4;OFICINA;NULL;273,22;25;NULL;0x0000000001544E7E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
436;141;13589;2;OFICINA;NULL;NULL;17;NULL;0x0000000001544E7F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
437;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E80;0;0;NULL;0;0;NULL;NULL;NULL;0;0
438;141;13589;5;OFICINA;2015-12-31 00:00:00.000;197,17;0;NULL;0x0000000001544E81;0;0;NULL;0;0;NULL;NULL;NULL;0;0
439;141;13589;2;OFICINA;NULL;NULL;25;NULL;0x0000000001544E82;0;0;NULL;0;0;NULL;NULL;NULL;0;0
440;141;13589;2;OFICINA;NULL;NULL;17;NULL;0x0000000001544E83;0;0;NULL;0;0;NULL;NULL;NULL;0;0
441;141;13589;5;OFICINA;2015-12-31 00:00:00.000;276,03;0;NULL;0x0000000001544E84;0;0;NULL;0;0;NULL;NULL;NULL;0;0
442;139;135721;5;LOCAL;2023-06-29 00:00:00.000;525;35;NULL;0x0000000001544E85;0;0;NULL;0;0;NULL;NULL;NULL;0;0
443;139;135721;2;LOCAL;NULL;NULL;28;NULL;0x0000000001544E86;0;0;NULL;0;0;NULL;NULL;NULL;0;0
444;139;135721;5;LOCAL;2019-01-13 00:00:00.000;505;53;NULL;0x0000000001544E87;0;0;NULL;0;0;NULL;NULL;NULL;0;0
445;139;135721;2;VIVIENDA;NULL;NULL;62;NULL;0x0000000001544E88;0;0;NULL;0;0;NULL;NULL;NULL;0;0
446;139;135721;4;VIVIENDA;NULL;NULL;72;NULL;0x0000000001544E89;0;0;NULL;0;0;NULL;NULL;NULL;0;0
447;139;135721;4;VIVIENDA;NULL;405;74;NULL;0x0000000001544E8A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
448;139;135721;5;VIVIENDA;2019-12-31 00:00:00.000;650;68;NULL;0x0000000001544E8B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
449;139;135721;2;VIVIENDA;NULL;NULL;81;NULL;0x0000000001544E8C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
450;139;135721;2;VIVIENDA;NULL;NULL;70;NULL;0x0000000001544E8D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
451;139;135721;4;VIVIENDA;NULL;278;83;NULL;0x0000000001544E8E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
452;139;135721;4;VIVIENDA;NULL;258;81;NULL;0x0000000001544E8F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
453;139;135721;2;VIVIENDA;NULL;NULL;78;NULL;0x0000000001544E90;0;0;NULL;0;0;NULL;NULL;NULL;0;0
454;139;135721;5;VIVIENDA;2019-02-13 00:00:00.000;650;68;NULL;0x0000000001544E91;0;0;NULL;0;0;NULL;NULL;NULL;0;0
455;139;135721;4;VIVIENDA;NULL;221;83;NULL;0x0000000001544E92;0;0;NULL;0;0;NULL;NULL;NULL;0;0
456;139;135721;5;VIVIENDA;2019-12-31 00:00:00.000;500;81;NULL;0x0000000001544E93;0;0;NULL;0;0;NULL;NULL;NULL;0;0
457;139;135721;2;VIVIENDA;NULL;NULL;78;NULL;0x0000000001544E94;0;0;NULL;0;0;NULL;NULL;NULL;0;0
458;139;135721;5;VIVIENDA;2015-11-27 00:00:00.000;774;68;NULL;0x0000000001544E95;0;0;NULL;0;0;NULL;NULL;NULL;0;0
459;139;135721;5;VIVIENDA;2016-04-16 00:00:00.000;645;83;NULL;0x0000000001544E96;0;0;NULL;0;0;NULL;NULL;NULL;0;0
460;139;135721;4;VIVIENDA;NULL;502;81;NULL;0x0000000001544E97;0;0;NULL;0;0;NULL;NULL;NULL;0;0
461;139;135721;2;VIVIENDA;NULL;NULL;78;NULL;0x0000000001544E98;0;0;NULL;0;0;NULL;NULL;NULL;0;0
462;139;135721;4;VIVIENDA;NULL;250;68;NULL;0x0000000001544E99;0;0;NULL;0;0;NULL;NULL;NULL;0;0
463;139;135721;2;VIVIENDA;NULL;NULL;83;NULL;0x0000000001544E9A;0;0;NULL;0;0;NULL;NULL;NULL;0;0
464;139;135721;4;VIVIENDA;NULL;296;81;NULL;0x0000000001544E9B;0;0;NULL;0;0;NULL;NULL;NULL;0;0
465;139;135721;2;VIVIENDA;NULL;NULL;78;NULL;0x0000000001544E9C;0;0;NULL;0;0;NULL;NULL;NULL;0;0
466;139;135721;4;VIVIENDA;NULL;518;68;NULL;0x0000000001544E9D;0;0;NULL;0;0;NULL;NULL;NULL;0;0
467;139;135721;5;VIVIENDA;2019-12-31 00:00:00.000;600;83;NULL;0x0000000001544E9E;0;0;NULL;0;0;NULL;NULL;NULL;0;0
468;139;135721;4;VIVIENDA;NULL;508;81;NULL;0x0000000001544E9F;0;0;NULL;0;0;NULL;NULL;NULL;0;0
469;139;135721;4;VIVIENDA;NULL;293;78;NULL;0x0000000001544EA0;0;0;NULL;0;0;NULL;NULL;NULL;0;0
470;139;135721;5;VIVIENDA;2016-05-13 00:00:00.000;654;68;NULL;0x0000000001544EA1;0;0;NULL;0;0;NULL;NULL;NULL;0;0
471;139;135721;4;VIVIENDA;NULL;506;83;NULL;0x0000000001544EA2;0;0;NULL;0;0;NULL;NULL;NULL;0;0
472;139;135721;4;VIVIENDA;NULL;588;81;NULL;0x0000000001544EA3;0;0;NULL;0;0;NULL;NULL;NULL;0;0
473;139;135721;2;VIVIENDA;NULL;NULL;78;NULL;0x0000000001544EA4;0;0;NULL;0;0;NULL;NULL;NULL;0;0
474;139;135721;2;VIVIENDA;NULL;NULL;68;NULL;0x0000000001544EA5;0;0;NULL;0;0;NULL;NULL;NULL;0;0
475;139;135721;4;VIVIENDA;NULL;511;103;NULL;0x0000000001544EA6;0;0;NULL;0;0;NULL;NULL;NULL;0;0
476;139;135721;4;VIVIENDA;NULL;369;75;NULL;0x0000000001544EA7;0;0;NULL;0;0;NULL;NULL;NULL;0;0
477;139;135721;5;VIVIENDA;2016-12-21 00:00:00.000;680;68;NULL;0x0000000001544EA8;0;0;NULL;0;0;NULL;NULL;NULL;0;0
478;139;135721;5;VIVIENDA;2018-07-11 00:00:00.000;525;33;NULL;0x0000000001544EA9;0;0;NULL;0;0;NULL;NULL;NULL;0;0
479;139;135721;5;VIVIENDA;2019-12-31 00:00:00.000;550;78;NULL;0x0000000001544EAA;0;0;NULL;0;0;NULL;NULL;NULL;0;0
480;139;135721;4;VIVIENDA;NULL;199;64;NULL;0x0000000001544EAB;0;0;NULL;0;0;NULL;NULL;NULL;0;0
481;142;331;NULL;COMERCIO;NULL;NULL;0;NULL;0x0000000001544EAC;0;0;NULL;0;0;NULL;NULL;NULL;0;0
482;142;331;NULL;COMERCIO;NULL;NULL;0;NULL;0x0000000001544EAD;0;0;NULL;0;0;NULL;NULL;NULL;0;0
483;142;331;NULL;COMERCIO;NULL;NULL;0;NULL;0x0000000001544EAE;0;0;NULL;0;0;NULL;NULL;NULL;0;0
484;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EAF;0;0;NULL;0;0;NULL;NULL;NULL;0;0
485;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB0;0;0;NULL;0;0;NULL;NULL;NULL;0;0
486;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB1;0;0;NULL;0;0;NULL;NULL;NULL;0;0
487;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB2;0;0;NULL;0;0;NULL;NULL;NULL;0;0
488;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB3;0;0;NULL;0;0;NULL;NULL;NULL;0;0
489;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB4;0;0;NULL;0;0;NULL;NULL;NULL;0;0
490;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB5;0;0;NULL;0;0;NULL;NULL;NULL;0;0
491;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB6;0;0;NULL;0;0;NULL;NULL;NULL;0;0
492;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB7;0;0;NULL;0;0;NULL;NULL;NULL;0;0
493;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB8;0;0;NULL;0;0;NULL;NULL;NULL;0;0
494;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EB9;0;0;NULL;0;0;NULL;NULL;NULL;0;0
495;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EBA;0;0;NULL;0;0;NULL;NULL;NULL;0;0
496;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EBB;0;0;NULL;0;0;NULL;NULL;NULL;0;0
497;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EBC;0;0;NULL;0;0;NULL;NULL;NULL;0;0
498;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EBD;0;0;NULL;0;0;NULL;NULL;NULL;0;0
499;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EBE;0;0;NULL;0;0;NULL;NULL;NULL;0;0
500;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EBF;0;0;NULL;0;0;NULL;NULL;NULL;0;0
501;142;331;NULL;VIVIENDA;NULL;NULL;0;NULL;0x0000000001544EC0;0;0;NULL;0;0;NULL;NULL;NULL;0;0
